 Acronym,Name,Link,Location,Submission deadline,Start date,Topics,Area
ECOP 2018,ENCONTRO DE COMPUTAÇÃO DO OESTE POTIGUAR,https://easychair.org/cfp/ecop2018,"Pau dos Ferros, Brazil",16-Feb-18,19-Mar-18,[],Computing
APF2018,Annual Privacy Forum 2018,https://easychair.org/cfp/APF2018,"Barcelona, Spain",15-Apr-18,13-Jun-18,"['personal data privacy implementation', 'modelling data protection and privacy', 'trust services for data protection', 'sustainable business models']",Computing
CICLing 2018,19th International Conference on Computational Linguistics and Intelligent Text Processing,https://easychair.org/cfp/CICLing-2018,"Hanoi, Viet Nam",12-Jan-18,18-Mar-18,"['natural language processing', 'computational linguistics', 'deep learning for nlp', 'sentiment analysis and opinion mining']",Computing
ICISCAE 2018,2018 International Conference on Information Systems and Computer Aided Education,https://easychair.org/cfp/ICISCAE2018,"Changchun, China",30-May-18,6-Jul-18,"['information systems', 'electronics engineering', 'software engineering', 'computer aided education']",Computing
ICMECS 2018,2018 International Conference on Mechatronics Engineering and Computer Sciences,https://easychair.org/cfp/ICMECS2018,"Shenyang, China",30-Mar-18,18-May-18,"['electronics engineering', 'communication engineering']",Computing
icscsr2018,ICS-CSR 2018 (5th International Symposium for ICS & SCADA Cyber Security Research 2018),https://easychair.org/cfp/icscsr2018,"Hamburg, Germany",30-Mar-18,29-Aug-18,[],Computing
9th ICCCNT 2018,9th International Conference on Computing Communication and Networking Technologies,https://easychair.org/cfp/9thICCCNT2018,"Bengaluru, India",31-Mar-18,10-Jul-18,"['computing', 'communication', 'wireless networks', 'computer vision']",Computing
EDOC 2018,Enterprise Computing Conference 2018,https://easychair.org/cfp/EDOC2018,"Stockholm, Sweden",11-May-18,16-Oct-18,"['enterprise architecture', 'model driven engineering', 'business process management', 'software architecture']",Computing
LOPSTR 2018,International Symposium on Logic-Based Program Synthesis and Transformation,https://easychair.org/cfp/LOPSTR-2018,"Frankfurt, Germany",1-Apr-18,4-Sep-18,"['synthesis', 'transformation', 'specialization', 'composition']",Computing
Apr-18,ICRA 2018 Workshop on Animated and Real Life Personal Robots,https://easychair.org/cfp/apr2018,"Brisbane, Australia",15-Mar-18,21-May-18,"['affective computing', 'human robot interaction', 'social robot', 'animation in robotics design']",Computing
Socinfo 2018,10th International Conference on Social Informatics,https://easychair.org/cfp/Socinfo2018,"Saint-Petersburg, Russia",9-May-18,25-Sep-18,"['computer science', 'informatics', 'social sciences']",Computing
SAB2018,The 15th International Conference on the Simulation of Adaptive Behavior,https://easychair.org/cfp/sab2018,"Frankfurt, Germany",11-Mar-18,14-Aug-18,"['artificial intelligence', 'robotics', 'adaptive behavior', 'autonomous systems']",Computing
PST2018,Privacy Security Trust 2018,https://easychair.org/cfp/PST2018,"Belfast, UK",23-Apr-18,28-Aug-18,"['cybersecurity', 'network and wireless security', 'privacy preserving / enhancing technologies', 'trust technologies and trust management']",Computing
RCDDS 2018,Research Conference on Data and Decision Science,https://easychair.org/cfp/RCDDS2018,"Chennai, India",,3-May-18,[],Computing
MobiWis 2018,The 15th International Conference on Mobile Web and Intelligent Information Systems,https://easychair.org/cfp/MobiWis2018,"Barcelona, Spain",5-Mar-18,6-Aug-18,"['mobile web', 'context awareness', 'pervasive and ubiquitous', 'mobile web security']",Computing
FiCloud 2018,The IEEE 6th International Conference on Future Internet of Things and Cloud,https://easychair.org/cfp/FiCloud-2018,"Barcelona, Spain",,6-Aug-18,"['cloud', 'iot', 'security', 'fog edge']",Computing
DMDMS 2018,2nd International Workshop on Data Mining for Decision Making Support,https://easychair.org/cfp/DMDMS-2018,"Porto, Portugal",,,"['knowledge management for dms', 'case based reasoning for dms', 'data mining for dms', 'knowledge discovery for dms']",Computing
SRMPDS2018,The 14th International Workshop on Scheduling and Resource Management for Parallel and Distributed Systems,https://easychair.org/cfp/srmpds2018,"Eugene, OR, United States",15-Apr-18,13-Aug-18,"['scheduling', 'distributed computing', 'resource management', 'parallel computing']",Computing
CompLing-2018,International Workshop «Computational Linguistics»,https://easychair.org/cfp/CompLing2018,"St. Petersburg, Russia",1-Feb-18,30-May-18,"['natural language processing', 'computational linguistics', 'machine translation', 'digital transformation']",Computing
CRIWG 2018,24th International Conference on Collaboration and Technology (CRIWG 2018),https://easychair.org/cfp/CRIWG2018,"Costa da Caparica, Portugal",8-Apr-18,5-Sep-18,"['collaboration technology', 'collaboration in specific application domains', 'collaboration through social media', 'organization design and engineering']",Computing
SQUADE'18,1st International Workshop on Software Qualities and Their Dependencies,https://easychair.org/cfp/SQUADE18,"Gothenburg, Sweden",5-Feb-18,28-May-18,"['software engineering', 'software quality', 'properties']",Computing
PASS 2018,Programming Across the System Stack 2018,https://easychair.org/cfp/pass2018,"Nice, France",5-Feb-18,10-Apr-18,"['software engineering', 'software architecture', 'modularity', 'resource aware computing']",Computing
Innovate-Data 2018,The 4th International Conference on Big Data Innovations and Applications,https://easychair.org/cfp/Innovate-Data-2018,"Barcelona, Spain",,6-Aug-18,"['big data', 'data science', 'data analytics and metrics', 'data security privacy']",Computing
AAAC 2018,11th Annual Meeting of the Asian Association for Algorithms and Computation,https://easychair.org/cfp/AAAC2018,"Beijing, China",10-Feb-18,18-May-18,['theoretical computer science'],Computing
SSBSE 2018,10th Symposium on Search-Based Software Engineering 2018,https://easychair.org/cfp/ssbse18,"Montpellier, France",22-Mar-18,8-Sep-18,"['search based software engineering', 'optimization techniques', 'software engineering']",Computing
ELPUB2018,22nd International Conference on Electronic Publishing,https://easychair.org/cfp/ELPUB2018,"Toronto, Canada",31-Jan-18,22-Jun-18,"['open access', 'open science', 'digital humanities', 'publishing']",Computing
NCCSMT18,National Conference on Current trends in Smart and Modernization Techniques,https://easychair.org/cfp/NCCSMT18,"Chennai, India",7-Feb-18,16-Mar-18,"['cloud computing', 'internet of things', 'big data analytics', 'deep learning']",Computing
ATS2018,the 27th IEEE Asian Test Symposium,https://easychair.org/cfp/ATS2018,"Hefei, China",20-Mar-18,15-Oct-18,"['reliability', 'design for test', 'multi /many core processor test', 'on line test']",Computing
Web3D '18,The 23rd International ACM Conference on 3D Web Technology,https://easychair.org/cfp/web3d2018,"Poznań, Poland",16-Feb-18,20-Jun-18,"['3d graphics and modeling', 'virtual augmented and mixed reality', 'models methods tools systems', 'virtual humans and avatars']",Computing
ICMCS'18,6th International Conference on Multimedia Computing and Systems,https://easychair.org/cfp/icmcs18,"Rabat, Morocco",31-Jan-18,10-May-18,"['pattern recognition', 'audio image and video analysis', 'systems and networks security', 'antenna and propagation']",Computing
ELS 2018,ELS'18 - 11th European Lisp Symposium,https://easychair.org/cfp/els2018,"Marbella, Spain",18-Feb-18,16-Apr-18,[],Computing
MLABSED 2017,Machine learning in analysis of biomedical and socio-economic data,https://easychair.org/cfp/mlabsed2017,"Saint-Petersburg, Russia",10-Feb-18,,"['machine learning', 'biomedical data mining', 'socio economic data mining']",Computing
IPREC'18,International Postgraduate Research Conference,https://easychair.org/cfp/IPREC-18,"Livingstone, Zambia",23-Feb-18,20-Jun-18,"['business and law', 'natural sciences', 'agriculture and health', 'mining and built environment']",Computing
SCAV 2018,2nd International Workshop on Safe Control of Autonomous Vehicles,https://easychair.org/cfp/SCAV2018,"Porto, Portugal",26-Jan-18,10-Apr-18,"['autonomous vehicles', 'formal methods']",Computing
GraML 2018,Second Workshop on the Intersection of Graph Algorithms and Machine Learning,https://easychair.org/cfp/GraML-2018,"Vancouver, Canada",1-Feb-18,25-May-18,"['graph algorithms', 'machine learning']",Computing
ISCTCS-2017,The 4th International Standard Conference of Trustworthy Computing and Services,https://easychair.org/cfp/isctcs2017,"Beijing, China",20-Jan-18,9-Feb-18,"['network security', 'trusted computing', 'credible assessment and metrics', 'trusted services and applications']",Computing
RuleML+RR 2018,International Joint Conference on Rules and Reasoning,https://easychair.org/cfp/RuleML-RR-2018,"Luxembourg, Luxembourg",27-Apr-18,18-Sep-18,"['rules', 'reasoning', 'knowledge representation', 'artificial intelligence']",Computing
AI-Science'18,Autonomous Infrastructure for Science,https://easychair.org/cfp/AI-Science18,"Tempe, AZ, United States",2-Apr-18,11-Jun-18,[],Computing
CPS-SR 2018,1st Workshop on Cyber-Physical Systems Security and Resilience,https://easychair.org/cfp/CPS-SR-2018,"Porto, Portugal",2-Feb-18,10-Apr-18,[],Computing
SIES 2018,13th International Symposium on Industrial Embedded Systems,https://easychair.org/cfp/SIES2018,"Graz, Austria",25-Feb-18,6-Jun-18,"['embedded systems', 'system on chip', 'network on chip', 'internet of things']",Computing
SwissText 2018,3rd Swiss Text Analytics Conference,https://easychair.org/cfp/SwissText2018,"Winterthur, Switzerland",2-Mar-18,12-Jun-18,"['natural language processing', 'text analytics', 'computational linguistics', 'deep learning']",Computing
Blockchain 2018,2018 IEEE International Conference on Blockchain,https://easychair.org/cfp/blockchain-2018,"Halifax, Canada",1-Mar-18,30-Jul-18,[],Computing
ATCI2018,2018 International conference of Applications and Techniques in Cyber Intelligence,https://easychair.org/cfp/ATCI2018,"Shanghai, China",30-Mar-18,22-Jun-18,"['artificial intelligence', 'smart city']",Computing
AWMLC18,Australasian  Workshop on Machine Learning for Cyber-security,https://easychair.org/cfp/AWMLC18,"MELBOURNE, Australia",1-Feb-18,3-Jun-18,"['cyber security', 'machine learning', 'big data']",Computing
tvx360,TVX 2018 Workshop: 360° Video Streaming & Storytelling,https://easychair.org/cfp/tvx360,,17-Mar-18,26-Jun-18,"[u'360\xb0 video streaming', u'360\xb0 storytelling']",Computing
PaPoC'18,5th Workshop on Principles and Practice of Consistency for Distributed Data,https://easychair.org/cfp/papoc18,"Porto, Portugal",7-Feb-18,23-Apr-18,"['consistency', 'distributed systems', 'cloud storage', 'databases']",Computing
DAIS 2018,18th IFIP International Conference on Distributed Applications and Interoperable Systems,https://easychair.org/cfp/dais2018,"Madrid, Spain",9-Feb-18,18-Jun-18,"['distributed systems', 'interoperability', 'middleware', 'networking']",Computing
SynCoP 2018,5th International Workshop on the Synthesis of Complex Parameters,https://easychair.org/cfp/SynCoP2018,"Thessaloniki, Greece",29-Jan-18,14-Apr-18,"['parameter synthesis', 'robustness analysis', 'timed automata', 'hybrid automata']",Computing
DARS 2018,3rd Workshop on Design and Analysis of Robust Systems,https://easychair.org/cfp/DARS2018,"Porto, Portugal",5-Feb-18,10-Apr-18,"['sensitivity analysis', 'robust control', 'formal verification', 'cyber physical systems']",Computing
PROFILES & DATA:SEARCH 2018,International Workshop on Profiling and Searching Data on the Web,https://easychair.org/cfp/profiles-datasearch-2018,"Lyon, France",24-Jan-18,24-Apr-18,"['web data search', 'data profiling', 'human data interaction']",Computing
BigR&I-2018,The 5th International Symposium on Big Data Research and Innovation,https://easychair.org/cfp/bigri2018,"Barcelona, Spain",5-Mar-18,6-Aug-18,"['security and privacy', 'analytics models and systems', 'data mining and machine learning', 'big data applications']",Computing
SmartObjects18,6th Workshop on Interacting with Smart Objects,https://easychair.org/cfp/SmartObjects18,"Montreal, Canada",26-Jan-18,21-Apr-18,"['hci', 'interaction']",Computing
SENSym2018,SEN Symposium 2018,https://easychair.org/cfp/SENSym2018,"Amsterdam, Netherlands",14-Jan-18,2-Feb-18,[],Computing
ICFNDS 2018,International Conference on Future Networks and Distributed Systems,https://easychair.org/cfp/ICFNDS2018,"Amman, Jordan",,26-Jun-18,"['internet of things', 'cloud computing', 'security', 'networks']",Computing
WETSEB 2018,1st Workshop on Emerging Trends in Software Engineering for Blockchain,https://easychair.org/cfp/WETSEB2018,"Gothenburg, Sweden",5-Feb-18,27-May-18,[],Computing
ParLearning-2018,The 7th International Workshop on Parallel and Distributed Computing for Large Scale Machine Learning and Big Data Analytics,https://easychair.org/cfp/parlearning2018,"Vancouver, Canada",16-Feb-18,21-May-18,"['machine learning', 'distributed computing', 'parallel programming', 'big data']",Computing
HELICON 2018,Architectures for deep learning with convolutional networks,https://easychair.org/cfp/helicon2018,"Patras, Greece",28-Feb-18,9-Jul-18,"['gpu computing', 'deep learning', 'convolutional networks', 'tensor stack networks']",Computing
IMTIC18,International Multi-Topic ICT Conference,https://easychair.org/cfp/imtic18,"Jamshoro, Pakistan",25-Jan-18,25-Apr-18,"['wireless communication', 'internet of things', 'ict', 'signal processing']",Computing
CITT 2018,4th International Conference on Technology Trends,https://easychair.org/cfp/citt2018,"Babahoyo, Ecuador",15-May-18,29-Aug-18,"['software engineering', 'communications', 'security', 'hci']",Computing
AITH 2018,2018 Symposium on Artificial Intelligence in Technologies for Health,https://easychair.org/cfp/aith2018,"Liverpool, UK",19-Jan-18,,"['ehealth intelligent adaptation and personalisation', 'tailored health education and advice', 'adaptation in automated health advice', 'personalised assistance']",Computing
SMADES 2018,Smart Delivery Systems: Optimizing Complex Vehicle Routing Problems (Elsevier),https://easychair.org/cfp/SMADES2018,"Amsterdam, Netherlands",30-Jun-18,,"['optimization', 'operations research', 'smart delivery and routing', 'machine learning']",Computing
ECSCW 2018 - Exploratory Papers,The 16th European Conference on Computer-Supported Cooperative Work: The International venue on Practice-centred computing and the Design of cooperation technologies - Exploratory Papers,https://easychair.org/cfp/ecscw2018exploratory,"Nancy, France",26-Jan-18,4-Jun-18,[],Computing
ICT4NDS2018,1st International Conference on ICT for National Development and Its Sustainability,https://easychair.org/cfp/ict4nds2018,"Ilorin, Nigeria",30-Mar-18,17-Apr-18,[],Computing
MLP 2018,Workshop on Machine Learning for Programming,https://easychair.org/cfp/mlp2018,"Oxford, UK",15-Apr-18,18-Jul-18,"['machine learning', 'mining software repositories', 'program analysis and synthesis', 'big code']",Computing
FG 2018,Formal Grammar 2018,https://easychair.org/cfp/FG2018,"Sofia, Bulgaria",9-Mar-18,11-Aug-18,"['formal grammar', 'computational linguistics']",Computing
NONCOG-LAK18,Workshop on Non-Cognitive Assessment At Scale,https://easychair.org/cfp/NONCOG-LAK18,"Sydney, Australia",,6-Mar-18,[],Computing
CIFSD-18,Conférence Internationale Francophone sur les Sciences de Données,https://easychair.org/cfp/CIFSD-18,"Tanger, Morocco",28-Jan-18,23-Apr-18,['data science'],Computing
