 Acronym,Name,Link,Location,Submission deadline,Start date,Topics,Area
SAHC 2018,11th International Conference on Structural Analysis of Historical Constructions,https://easychair.org/cfp/SAHC2018,"Cusco, Peru",10-Jan-18,11-Sep-18,"['historical constructions', 'vulnerability and risk analysis', 'inspection and diagnosis', 'conservation and retrofit']",Engineering
CMBBE2018,15th International Symposium on Computer Methods in Biomechanics and Biomedical Engineering and the 3rd Conference on Imaging and Visualization,https://easychair.org/cfp/CMBBE2018,"Lisboa, Portugal",31-Oct-17,26-Mar-18,[],Engineering
GNB 2018,Gruppo Nazionale di Bioingegneria 2018,https://easychair.org/cfp/GNB2018,"MILANO, Italy",12-Feb-18,25-Jun-18,"['biomedical engineering', 'bioengineering']",Engineering
ICAET2018,International Conference  on  Advancement of Engineering and Technology (ICAET2018),https://easychair.org/cfp/ICAET2018,"Dehradun, India",30-Nov-17,1-Jun-18,"['materials', 'manufacturing', 'thermal', 'design']",Engineering
ICCCN-2018,"2nd International Conference on Communication, Computing and Networking",https://easychair.org/cfp/ICCCN-2018,"Chandigarh, India",,29-Mar-18,[],Engineering
DSMIE-2018,"International Conference on Design, Simulation, Manufacturing: The Innovation Exchange",https://easychair.org/cfp/DSMIE-2018,"Sumy, Ukraine",15-Dec-17,12-Jun-18,"['mechanical engineering', 'chemical engineering', 'manufacturing engineering', 'computer engineering']",Engineering
CICT 2018,4th IEEE International Conference CICT 2018,https://easychair.org/cfp/CICT2018,"Ghaziabad, India",31-Oct-17,9-Feb-18,[],Engineering
ICACCT2018,International Conference On Advances in Communication and Computing Technology,https://easychair.org/cfp/ICACCT2018,"Sangamner, India",15-Nov-17,8-Feb-18,"['electronics and communication', 'computer and information technology', 'electrical engineering']",Engineering
ICMEET2k18,"International Conference on Micro-Electronics, Electromagnetics and Telecommunications 2k18",https://easychair.org/cfp/icmeet2k18,"Visakhapatnam, India",15-Nov-17,3-Feb-18,"['rf circuit design', 'bio medical circuits and systems', 'microwave and millimeter wave circuits']",Engineering
ICRAET-2017,IEEE International Conference on Recent Advances in Engineering and Technology,https://easychair.org/cfp/ICRAET2017,"Coimbatore, India",23-Oct-17,28-Dec-17,"['advancements in construction materials technology', 'microelectronics and rf circuit design', 'wireless communication and network', 'micro machining mems and bme']",Engineering
VETOMAC XIV (2018),The 14th International Conference on Vibration Engineering and Technology of Machinery,https://easychair.org/cfp/VETOMAC-XIV-2018,"1049-001 Lisbon, Portugal",20-Dec-17,10-Sep-18,"['vibrations', 'dynamics', 'control', 'machinery']",Engineering
IATBR2018,15th International Conference on Travel Behavior Research,https://easychair.org/cfp/IATBR2018CALL,"Santa Barbara, CA, United States",6-Nov-17,15-Jul-18,"['human interaction', 'pattern recognition', 'modeling and simulation', 'psychometrics']",Engineering
ITSC 2018,International Traffic Safety Conference 2018,https://easychair.org/cfp/ITSC2018,"Doha, Qatar",31-Dec-17,11-Mar-18,"['transport safety and security', 'intelligent transportation systems', 'transport logistics', 'traffic safety']",Engineering
ICCEM 2018,2018 IEEE International Conference on Computational Electromagnetics,https://easychair.org/cfp/iccem2018,"Chengdu, China",20-Oct-17,26-Mar-18,"['high performance computing', 'computational methods', 'simulation techniques', 'applications and electromagnetics education']",Engineering
EPECS�?8,5th International Conference on Electric Power and Energy Conversion Systems,https://easychair.org/cfp/EPECS18,"Kitakyushu, Japan",15-Nov-17,23-Apr-18,"['power system', 'smart grid', 'high voltage', 'electric drives']",Engineering
EETIC 2017,"Energy, Engineering and Technology International Conference 2017",https://easychair.org/cfp/EETIC2017,,,15-Dec-17,"['energy', 'embedded system', 'renewable energy development', 'control engineering and technology']",Engineering
ICCVIA�?2018,International Conference on Computer Vision and Image Analysis applications,https://easychair.org/cfp/ICCVIA2018,"Cairo, Egypt",20-Jan-18,28-Jan-18,"['human computer interaction', 'multimedia', 'pattern recognition', 'image and video analysis']",Engineering
ICCDMTA�?018,"2018 International Conference on Computers, Data Management and Technology Applications",https://easychair.org/cfp/ICCDMTA2018,"Cairo, Egypt",20-Jan-18,28-Jan-18,"['big data analytics', 'internet of things', 'security', 'artificial intelligence']",Engineering
ncve2017,The 22nd National Conference on Vehicle Engineering,https://easychair.org/cfp/ncve2017,"Taipei, 10608, Taiwan",18-Sep-17,24-Nov-17,"[u'a.\u8eca\u7528\u96fb\u5b50\u8207\u96fb\u5668\u7cfb\u7d71 (electronics & electrical systems)', u'b.\u74b0\u4fdd/\u6392\u653e/\u6c38\u7e8c\u6027', u'c.\u8eca\u7528\u6750\u6599', u'd.\u8eca\u8f1b\u6574\u5408\u8a2d\u8a08\u8207\u88fd\u9020']",Engineering
ICDMAI-2018,"2nd International Conference on Data Management, Analytics and Innovation-2018",https://easychair.org/cfp/ICDMAI-2018,"Pune, India",30-Aug-17,19-Jan-18,"['big data management', 'artificial intelligence and data analytics', 'smart informatics']",Engineering
FIAM 2018,International Conference on frontiers in industrial and applied mathematics 2018,https://easychair.org/cfp/FIAM-2018,"Hamirpur, Himachal Pradesh, India",15-Dec-17,26-Apr-18,['applied mathematics'],Engineering
CLICAP 2018,Congreso Latinoamericano de Ingeniería y Ciencias Aplicadas,https://easychair.org/cfp/clicap-2018,"San Rafael, Mendoza, Argentina",16-Oct-17,11-Apr-18,"[u'ciencia e ingenier\xeda de alimentos', u'ingenier\xeda qu\xedmica petroqu\xedmica y mineralurgia', u'tecnolog\xedas ambientales', u'educaci\xf3n en ciencias e ingenier\xeda']",Engineering
IRSE2018,5Tth International Reliability and Safety Engineering Conference,https://easychair.org/cfp/IRSE2018,"Shiraz, Iran",20-Dec-17,9-May-18,"['risk assessment', 'system reliability', 'uncertainty analysis', 'safety and reliability simulation']",Engineering
MASTIC 2018,1st Maritime Safety International Conference 2018,https://easychair.org/cfp/MASTIC2018,"Bali, Indonesia",31-Mar-18,9-Jul-18,"['risk management', 'marine safety', 'marine renewable energy', 'marine operation']",Engineering
MLBDA 2018,Machine Learning for Big Data Analytics,https://easychair.org/cfp/MLBDA2018,"Kolkata, India",15-Sep-17,,"['machine intelligence', 'computational intelligence', 'big data analytics', 'big data mining']",Engineering
IMDA 2018,Intelligent Multimedia Data Analysis,https://easychair.org/cfp/IMDA2018,"Kolkata, India",15-Sep-17,,"['computational intelligence', 'image processing', 'video processing', 'multimedia information processing and retrieval']",Engineering
HMRA 2018,Hybrid Metaheuristics: Research and Applications,https://easychair.org/cfp/HMRA2018,"Kolkata, India",10-Nov-17,,"['image processing', 'social networks', 'hybrid metaheuristics', 'engineering and technology']",Engineering
LICEET 2018,Libyan International Conference on Electrical Engineering and Technology,https://easychair.org/cfp/liceet2018,"Tripoli, Libya",15-Dec-17,4-Mar-18,"['electrical power systems engineering', 'communication systems engineering', 'control systems robotics and mechatronics.', 'computer engineering and information technology']",Engineering
RAETCS-2018,"Recent Advances in Engineering, Technology and Computational Sciences",https://easychair.org/cfp/RAETCS-2018,"Allahabad, India",30-Aug-17,6-Feb-18,"['computing data communication networking', 'electronics mechatronics power engg controls', 'renewable sustainable energy materials mfg', 'civil environmental engg']",Engineering
iCITES 2018,"1st International Conference on Innovative Technology, Engineering and Sciences",https://easychair.org/cfp/iCITES2018,"Pekan, Malaysia",1-Nov-17,1-Mar-18,"['sustainable manufacturing', 'green energy and materials', 'robotics & automation', 'data analytics & iot']",Engineering
NANOSTRUC2018,The 4th International Conference on Structural Nano Composites,https://easychair.org/cfp/NANOSTRUC2018,"Berlin, Germany",15-Jan-18,23-May-18,"['nanostructures', 'composite materials', 'structural property relationship', 'synthesis characterisation properties performance']",Engineering
ICCE 2018,36th IEEE International Conference on Consumer Electronics,https://easychair.org/cfp/ICCE-2018,"Las Vegas, NV, United States",31-Jul-17,12-Jan-18,"['iot and internet of everywhere', 'ce sensors and mems', 'consumer healthcare systems', 'smartphone and mobile device technologies']",Engineering
SPIN 2018,5th International Conference on Signal Processing and Integrated Networks,https://easychair.org/cfp/SPIN2018,"Noida, India",10-Jan-18,22-Feb-18,"['signal processing', 'image processing', 'wireless communication', 'mobile communication']",Engineering
CIINDET 2018,Congreso internacional sobre innovación y desarrollo tecnológico,https://easychair.org/cfp/CIINDET-2018,"Cuernavaca, Mexico",7-Nov-17,21-Mar-18,"['computing', 'electricity', 'renewable']",Engineering
JDF2018,"DEVS days, Workshop RED ""journées DEVS francophones""",https://easychair.org/cfp/jdf2018,"Cargèse, France",30-Nov-17,30-Apr-18,"['modeling', 'modeling and simulation theory', 'discrete simulation', 'devs formalism']",Engineering
RCPS-2018,Resilience of Cyber-Physical Systems: From Risk Modelling to Threat Counteraction,https://easychair.org/cfp/rcps2018,,30-Jul-17,,"['cyber physical systems', 'resilience engineering', 'critical infrastructure security', 'computer dependability']",Engineering
TMCE 2018,Twelfth International Symposium on Tools and Methods of Competitive Engineering,https://easychair.org/cfp/TMCE-2018,"Las Palmas de Gran Canaria, Spain",31-Aug-17,7-May-18,"['smart systems development and applications', 'industrial design engineering and solutions', 'cyber physical computing and systems', 'engineering research methodologies']",Engineering
BIOSTEC 2018,11th International Joint Conference on Biomedical Engineering Systems and Technologies,https://easychair.org/cfp/BIOSTEC_2018,"Madeira, Portugal",31-Jul-17,19-Jan-18,"['signal processing', 'bioinformatics', 'biotechnology', 'biomedical engineering']",Engineering
AWMAT 2018,"New Perspectives: innovations by women intersecting science, media and sonic arts",https://easychair.org/cfp/AWMAT2018,"Santa Barbara, CA, United States",7-Nov-17,8-Feb-18,"['data visualization', 'engineering', 'media arts and technology', 'art and music installation']",Engineering
IconSET2018,International Conference on Sustainable Engineering and Technology 2018,https://easychair.org/cfp/IconSET2018,"Bengaluru, India",20-Aug-17,19-Apr-18,[],Engineering
NSA2017,National Symposium on Acoustics,https://easychair.org/cfp/NSA2017,"Aligarh, India",25-Oct-17,28-Oct-17,"['underwater and medical acoustics', 'acoustic vibration and noise', 'acoustic signal processing', 'building']",Engineering
ICHSA 2018,"4th International Conference on Harmony search, Soft computing and Applications",https://easychair.org/cfp/ichsa2018,"Gurgaon, India",15-Aug-17,7-Feb-18,"['soft computing', 'optimization', 'neural networks', 'evolutionary computation']",Engineering
IC3NS-2018,"International Conference on Computing: Communication, Networks and Security",https://easychair.org/cfp/IC3NS-2018,"Lakshmangarh, Sikar, Rajasthan, India",15-Dec-17,23-Feb-18,"['computing', 'communication', 'networks', 'security']",Engineering
IC2EM 2018,"International Conference on Electronics, Energy and Measurement",https://easychair.org/cfp/ICEEM-2018,"Algiers, Algeria",15-Mar-18,2-Oct-18,"['instrumentation', 'measurement', 'electronic systems', 'energy systems']",Engineering
ICCISN' 2017,International Conference on Computer Intelligent Systems & Networking,https://easychair.org/cfp/ICCISN2017,"Dubai, UAE",15-Sep-17,3-Nov-17,"['information centric networking', 'computer intelligent systems', 'big data and analysis', 'multimedia and social computing']",Engineering
ADSAA-BIOMED2017,Special issue for the journal Advances in Data Science and Adaptive Analysis - Adaptive Analysis Applied to Biomedical Data,https://easychair.org/cfp/ADSAA-BIOMED2017,,31-Oct-17,,"['biomedical engineering', 'biomedical signal processing', 'adaptive data analysis', 'empirical mode decomposition']",Engineering
ESSD-2017,Second International Conference on Energy Systems for Sustainable Development,https://easychair.org/cfp/ESSD-2017,"LAHORE, Pakistan",10-Jan-18,21-Feb-18,"['energy management', 'power']",Engineering
CI4MNO,"IEEE Computational Intelligence Magazine Special Issue On: ""Computational Intelligence For Mobile Network Optimization""",https://easychair.org/cfp/CI4MNO,"Lahore, Pakistan",6-Mar-17,,"['computational intelligence', 'artificial intelligence', 'wireless networks', 'mobile network optimization']",Engineering
INT-NAM 2018,3rd International Symposium on Naval Architecture and Maritime,https://easychair.org/cfp/INT-NAM_2018,"İstanbul, Turkey",31-Oct-17,23-Apr-18,"['ship design', 'energy efficiency', 'environment safety', 'cost and financing']",Engineering
ICOE2018,The 4th International Conference in Ocean Engineering,https://easychair.org/cfp/ICOE2018,"Chennai, India",30-Sep-17,18-Feb-18,"['offshore structures and deepwater technology', 'marine foundations and reclamation', 'ocean renewable energy', 'marine vehicles and floating systems']",Engineering
BAFI 2018,Third Conference on Business Analytics in Finance and Industry,https://easychair.org/cfp/BAFI_2018,"Santiago, Chile",31-Aug-17,17-Jan-18,"['business analytics', 'data science', 'machine learning', 'big data']",Engineering
PIS-UNAB-2017,Proyectos Programa Ingeniería de Sistemas UNAB 2017 Segundo Semestre,https://easychair.org/cfp/pis_unab_2017,"Bucaramanga, Colombia",8-Dec-17,,[],Engineering
CIA2017,Computational Intelligence in Aerospace Science and Engineering,https://easychair.org/cfp/CIA2017,,31-Jan-17,,"['computational intelligence', 'optimisation', 'machine learning', 'aerospace engineering']",Engineering
ICIDE 2017,2017 International Conference on Industrial Design Engineering,https://easychair.org/cfp/icide2017,"Dubai, UAE",20-Aug-17,29-Dec-17,"['industrial design', 'engineering and automation', 'mechanics and other topics']",Engineering
