 Acronym,Name,Link,Location,Submission deadline,Start date,Topics,Area
LICEET 2018,Libyan International Conference on Electrical Engineering and Technology,https://easychair.org/cfp/liceet2018,"Tripoli, Libya",15-Dec-17,4-Mar-18,"['electrical power systems engineering', 'communication systems engineering', 'control systems robotics and mechatronics.', 'computer engineering and information technology']",Technology
ARIT 2018,"Automation, Robotics and Information Technologies for 2020 and Beyond",https://easychair.org/cfp/arit2018,"Poznan (Opalenica), Poland",16-Nov-17,22-Mar-18,"['automation', 'robotics', 'it']",Technology
APCIDI 2018,1st Asia Pacific Conference on Instructional Design and Innovation,https://easychair.org/cfp/APCIDI2018,"Kuala Lumpur, Malaysia",30-Dec-17,6-Mar-18,"['education design research', 'innovation and technology', 'instructional design best practices', 'pedagogical innovations']",Technology
ICACCT-2018,International Conference on Applications of Computing and Communications Technologies,https://easychair.org/cfp/icacct18,"New Delhi, India",28-Jan-18,9-Mar-18,"['communication & system technologies', 'computing & network technologies', 'application & services']",Technology
RAETCS-2018,"Recent Advances in Engineering, Technology and Computational Sciences",https://easychair.org/cfp/RAETCS-2018,"Allahabad, India",30-Aug-17,6-Feb-18,"['computing data communication networking', 'electronics mechatronics power engg controls', 'renewable sustainable energy materials mfg', 'civil environmental engg']",Technology
iCITES 2018,"1st International Conference on Innovative Technology, Engineering and Sciences",https://easychair.org/cfp/iCITES2018,"Pekan, Malaysia",1-Nov-17,1-Mar-18,"['sustainable manufacturing', 'green energy and materials', 'robotics & automation', 'data analytics & iot']",Technology
STIWM 2018,International Conference on Sustainable Technologies for Intelligent Water Management 2018,https://easychair.org/cfp/stiwm2018,"Roorkee, India",15-Jan-18,16-Feb-18,"['intelligent hydro informatics', 'environment', 'water resources', 'sustainable technologies']",Technology
ICASH 2,2nd International Conference on Applied Science and Health,https://easychair.org/cfp/icash2,"Nakhon Pathom, Thailand",25-Aug-17,29-Sep-17,"['public health', 'nursing', 'applied science', 'nutrition']",Technology
2PTBIM,2º Congresso Portugues de Building Information Modelling,https://easychair.org/cfp/2ptbim,"Lisboa, Portugal",10-Apr-18,17-May-18,['bim'],Technology
SPIN 2018,5th International Conference on Signal Processing and Integrated Networks,https://easychair.org/cfp/SPIN2018,"Noida, India",10-Jan-18,22-Feb-18,"['signal processing', 'image processing', 'wireless communication', 'mobile communication']",Technology
CIINDET 2018,Congreso internacional sobre innovación y desarrollo tecnológico,https://easychair.org/cfp/CIINDET-2018,"Cuernavaca, Mexico",7-Nov-17,21-Mar-18,"['computing', 'electricity', 'renewable']",Technology
ICDIS18,2018 First International Conference on Data Intelligence and Security,https://easychair.org/cfp/ICDIS18,"South Padre Island, TX, United States",30-Nov-17,8-Apr-18,"['data management', 'big data', 'data security and privacy', 'data intelligence']",Technology
TMCE 2018,Twelfth International Symposium on Tools and Methods of Competitive Engineering,https://easychair.org/cfp/TMCE-2018,"Las Palmas de Gran Canaria, Spain",31-Aug-17,7-May-18,"['smart systems development and applications', 'industrial design engineering and solutions', 'cyber physical computing and systems', 'engineering research methodologies']",Technology
AWMAT 2018,"New Perspectives: innovations by women intersecting science, media and sonic arts",https://easychair.org/cfp/AWMAT2018,"Santa Barbara, CA, United States",7-Nov-17,8-Feb-18,"['data visualization', 'engineering', 'media arts and technology', 'art and music installation']",Technology
ICICTM'18,"The 2nd International Conference on Information and Communication Technology, Malaysia",https://easychair.org/cfp/icictm18,"Kuala Lumpur, Malaysia",15-Jan-18,2-May-18,"['big data', 'security and privacy', 'artificial intelligence', 'ict for maritime technology']",Technology
IconSET2018,International Conference on Sustainable Engineering and Technology 2018,https://easychair.org/cfp/IconSET2018,"Bengaluru, India",20-Aug-17,19-Apr-18,[],Technology
LPSMT2017,Laboratorio di programmazione di sistemi mobili e tablet 2017,https://easychair.org/cfp/lpsmt2017,"Trento, Italy",31-Dec-17,28-Mar-18,[],Technology
HICSS-51 - SCS&MTR-2018,Supply Chain Security and Mutual Trust Research Minitrack - HICSS - 51 E-Government Track,https://easychair.org/cfp/HICSS-51-SCSMTR-2018,"HI, United States",15-Jun-17,3-Jan-18,"['computer security', 'information security']",Technology
ASPMI-2018,Advances in Security and Privacy of Multimodal Interfaces,https://easychair.org/cfp/ASPMI2018,,,,"['security', 'privacy', 'human computer interface', 'smart health']",Technology
VICicloEaDUCV2018,VI Ciclo de Experiencias de Educación a Distancia en la Universidad Central de Venezuela,https://easychair.org/cfp/VICicloEaDUCV-2018,"Caracas, Venezuela",31-Jan-18,11-Apr-18,"['experiencias en ead', u'investigaci\xf3n en ead', u'evaluaci\xf3n en ead', u'tendencias e innovaci\xf3n']",Technology
ICTAS 2018,Information Communication Technology and Society Conference 2018,https://easychair.org/cfp/ictas2018,"Durban, South Africa",31-Oct-17,8-Mar-18,"['internet of things (iot)', 'big data', 'soft computing', 'cloud computing (e learning etc)']",Technology
MGEA 2017,"Numéro Spécial pour la revue Revue Ingénierie des Systèmes d’information : Multimédia, Géomatique, Enseignement et Apprentissage",https://easychair.org/cfp/MGEA-2017,,20-Apr-17,,[],Technology
CI4MNO,"IEEE Computational Intelligence Magazine Special Issue On: ""Computational Intelligence For Mobile Network Optimization""",https://easychair.org/cfp/CI4MNO,"Lahore, Pakistan",6-Mar-17,,"['computational intelligence', 'artificial intelligence', 'wireless networks', 'mobile network optimization']",Technology
INT-NAM 2018,3rd International Symposium on Naval Architecture and Maritime,https://easychair.org/cfp/INT-NAM_2018,"İstanbul, Turkey",31-Oct-17,23-Apr-18,"['ship design', 'energy efficiency', 'environment safety', 'cost and financing']",Technology
SMED'17,Workshop  on Smart Mining of Multimedia Big Data,https://easychair.org/cfp/SMED17,"Exeter, UK",22-Mar-17,,"['cognitive models and deep learning', 'sparse and compressive sensing', 'swarm intelligence and data fusion', 'data management and retrieval']",Technology
TrizGamesBook2018,TRIZ-Games and -Simulations �? A Compendium for playful Learning and Teaching Structured Innovation,https://easychair.org/cfp/TrizGamesBook2018,,30-Nov-17,,"['triz', 'games and simulations', 'gamification and serious games']",Technology
